:START_ID,:TYPE,:END_ID
http://example.org/fda/3867545482205271616,hasRecallType,Class II
http://example.org/fda/9222906428059805922,hasRecallType,Class I
http://example.org/fda/6253449738224550884,hasRecallType,Class I
http://example.org/fda/3483813734279583460,hasRecallType,Class II
http://example.org/fda/4369076424171160455,hasRecallReason,Labeling: Incorrect or Missing Lot and/or Exp Date: Beyond Use Date (BUD) exceed the BUD/EXP of at least one ingredient used to make final product.
http://example.org/fda/798030487407568216,hasRecallType,Class I
http://example.org/fda/8009407351813919406,hasRecallType,Class II
http://example.org/fda/1174615022801221486,hasRecallReason,CGMP Deviations: Lack of stability data and controls to support the manufacturers assigned retest or expiration date in firm's container/closure system.
http://example.org/fda/2845753967457132962,hasRecallReason,cGMP Deviations
http://example.org/fda/7538170679404543489,hasRecallReason,"Labeling: Label Mixup: FLECAINIDE ACETATE, Tablet, 100 mg may be potentially mislabeled as the following drug:   COLESTIPOL HCL MICRONIZED, Tablet, 1 g, NDC 59762045001, Pedigree: AD56847_1, EXP: 5/21/2014."
http://example.org/fda/3210753272608970587,hasRecallType,Class III
http://example.org/fda/7217672023295826542,hasRecallType,Class II
http://example.org/fda/2891884722807724437,hasRecallReason,CGMP Deviations: Firm did not adequately investigate customer complaints.
http://example.org/fda/2694206862589082587,hasRecallType,Class II
http://example.org/fda/3306528213012220149,hasRecallType,Class II
http://example.org/fda/57642247718666106,hasRecallReason,Lack of Assurance of Sterility: FDA inspection findings resulted in concerns regarding quality control processes
http://example.org/fda/119715835741213627,hasRecallReason,CGMP Deviations: Presence of NDMA impurity detected in product.
http://example.org/fda/7186999475051394869,hasRecallReason,Lack of Assurance of Sterility: products manufactured in a manner than cannot guarantee its sterility.
http://example.org/fda/7749554141085876186,hasRecallReason,CGMP Deviations: Intermittent exposure to temperature excursion during storage.
http://example.org/fda/5970643956067790465,hasRecallType,Class II
http://example.org/fda/7184603922938632485,hasRecallReason,cGMP Deviations
http://example.org/fda/1224308298099071637,hasRecallType,Class III
http://example.org/fda/3220566464553225985,hasRecallReason,CGMP Violations- that spaces adjacent to the production area may have been compromised at the time of production.
http://example.org/fda/5791359471110924336,hasRecallReason,Lack of Assurance of Sterility: deviations from Current Good Manufacturing Practices (CGMP) that call into question the sterility of products intended to be sterile.
http://example.org/fda/8592258452443976296,hasRecallReason,CGMP Deviations: product held outside appropriate storage temperature conditions.
http://example.org/fda/2415290094488947825,hasRecallType,Class II
http://example.org/fda/4954023695438095648,hasRecallType,Class I
http://example.org/fda/1820298520814061655,hasRecallReason,Lack of Assurance of Sterility: Franck's Lab Inc. initiated a recall of all Sterile Human Drugs distributed between 11/21/2011 and 05/21/2012. FDA environmental sampling revealed the presence of microorganisms and fungal growth in the clean room where sterile products were prepared.
http://example.org/fda/8919154840340465713,hasRecallType,Class II
http://example.org/fda/4375650157027340260,hasRecallType,Class II
http://example.org/fda/4018690629158556480,hasRecallType,Class II
http://example.org/fda/2188432617673755329,hasRecallType,Class I
http://example.org/fda/3385816474500173282,hasRecallReason,The firm received seven reports of adverse reactions in the form of skin abscesses potentially linked to compounded preservative-free methylprednisolone 80mg/ml 10 ml vials.
http://example.org/fda/1662894131289718096,hasRecallType,Class II
http://example.org/fda/7613468707050326929,hasRecallReason,Failed Dissolution Specifications
http://example.org/fda/5782451627514701206,hasRecallType,Class II
http://example.org/fda/4093127647695093331,hasRecallReason,CGMP Deviations: These products have been found to be misbranded as unapproved new drugs
http://example.org/fda/465356910860324787,hasRecallType,Class II
http://example.org/fda/4196780542329821226,hasRecallType,Class II
http://example.org/fda/5463466138591010752,hasRecallReason,Defective Container: Leaking containers.
http://example.org/fda/5177900552097081525,hasRecallReason,Marketed without an Approved NDA/ANDA; product labeled to contain 0.56% methanol making it an unapproved new drug
http://example.org/fda/76308304491528493,hasRecallType,Class II
http://example.org/fda/8478545332244712024,hasRecallReason,Lack of assurance of sterility: Lack of validation data for sanitization cycles
http://example.org/fda/8923600166006653477,hasRecallType,Class II
http://example.org/fda/786799191513177424,hasRecallReason,"GCMP Deviations: FDA analysis confirmed presence of trace amounts of an impurity, N-nitrosodiethylamine (NDEA) found in the API used to manufacture the product."
http://example.org/fda/8151484814589467336,hasRecallReason,Lack of Assurance of Sterility
http://example.org/fda/1804800381222757155,hasRecallType,Class II
http://example.org/fda/2820265205593836324,hasRecallType,Class II
http://example.org/fda/4131843050274383058,hasRecallType,Class II
http://example.org/fda/5015203132137530886,hasRecallReason,CGMP Deviations:
http://example.org/fda/5706317052308509189,hasRecallReason,Temperature abuse: Certain vials of Ifosfamide IV products were not refrigerated at certain Amerisource Bergen Drug Corp distribution centers.
http://example.org/fda/3238216632870403251,hasRecallType,Class II
http://example.org/fda/2645878299321922119,hasRecallType,Class II
http://example.org/fda/33746005393324362,hasRecallReason,Failed Impurities/Degradation Specifications; out of specification for Related Compound
http://example.org/fda/3847654338540877244,hasRecallReason,Presence of Particulate Matter; product complaint of hair discovered in a vial within the lot
http://example.org/fda/5757572310430335660,hasRecallReason,"cGMP Deviations; during the production process, CLENZIderm M.D. Daily Foam Cleanser was filled into some bottles labeled as CLENZIderm M.D. Pore Therapy"
http://example.org/fda/7928631525664976303,hasRecallReason,Lack of Assurance of Sterility
http://example.org/fda/7150800101904890030,hasRecallReason,CGMP deviations: Stability testing was not conducted on manufactured sunscreen and hand sanitizer OTC products.
http://example.org/fda/7463831124132784153,hasRecallReason,Labeling: Not Elsewhere Classified
http://example.org/fda/867872190452043510,hasRecallType,Class II
http://example.org/fda/5618535267015343564,hasRecallReason,Presence of Particular Matter: Potential glass delamination and consistent with glass particulates observed in sample vials.
http://example.org/fda/1299052528111628195,hasRecallType,Class I
http://example.org/fda/3161334286730679621,hasRecallType,Class II
http://example.org/fda/3446471927468073458,hasRecallReason,"Lack of Assurance of Sterility: all sterile products compounded, repackaged, and distributed by this compounding pharmacy due to lack of sterility assurance and concerns associated with the quality control processes."
http://example.org/fda/527711001754493471,hasRecallType,Class II
http://example.org/fda/963913935604993440,hasRecallReason,Lack of Assurance of Sterility
http://example.org/fda/6916240935412328329,hasRecallType,Class II
http://example.org/fda/1157611713948682394,hasRecallType,Class II
http://example.org/fda/4218228935831673609,hasRecallType,Class I
http://example.org/fda/147079419507402646,hasRecallReason,Microbial Contamination of Non-Sterile Product: Presence of Pseudomonas aeruginosa in product
http://example.org/fda/8374155116622959289,hasRecallType,Class II
http://example.org/fda/2966914026615335650,hasRecallType,Class I
http://example.org/fda/3486415720845499945,hasRecallReason,Superpotent Drug: recalled lots may have higher concentration of ibuprofen.
http://example.org/fda/9092921149638678407,hasRecallReason,Lack of Assurance of Sterility: The pharmacy is recalling one lot of Hydroxocobalamin MDV 5mg/mL due to failed sterility results by a third party contract testing lab. Hence the sterility of the product cannot be assured.
http://example.org/fda/8309216060679564868,hasRecallReason,Subpotent Drug: Stability data does not support the current expiration dating of 55 days after compounding.
http://example.org/fda/3602308182054441867,hasRecallReason,Failed Stability Specifications; out-of specification value for homogeneity / phase separation.
http://example.org/fda/2227476994621402652,hasRecallType,Class II
http://example.org/fda/3312745246094232764,hasRecallReason,Failed Dissolution Specifications; three month stability time point.
http://example.org/fda/4612132844597846209,hasRecallReason,Lack of Assurance of Sterility; All lots of sterile products compounded by the pharmacy within expiry are subject to this recall. This recall is initiated due to concerns associated with quality control procedures observed during a recent FDA inspection.
http://example.org/fda/1028362029688879018,hasRecallType,Class I
http://example.org/fda/5620809164419447569,hasRecallType,Class II
http://example.org/fda/6872208455703033911,hasRecallType,Class I
http://example.org/fda/8494692318245838651,hasRecallType,Class II
http://example.org/fda/6324121879583560650,hasRecallType,Class II
http://example.org/fda/1561244364922988843,hasRecallType,Class II
http://example.org/fda/6449620314837304768,hasRecallType,Class II
http://example.org/fda/8784547378574449330,hasRecallType,Class III
http://example.org/fda/145233224761598598,hasRecallReason,cGMP Deviations
http://example.org/fda/7318042214208798068,hasRecallType,Class II
http://example.org/fda/231247494406237959,hasRecallType,Class II
http://example.org/fda/5658273276313147635,hasRecallType,Class III
http://example.org/fda/219279194860127750,hasRecallType,Class III
http://example.org/fda/4685663675194709031,hasRecallType,Class II
http://example.org/fda/1996045866837604011,hasRecallType,Class II
http://example.org/fda/4519752915123423028,hasRecallType,Class II
http://example.org/fda/5726868240992351708,hasRecallType,Class II
http://example.org/fda/4726524195710549224,hasRecallReason,Chemical Contamination: out of specification results for impurities were found to be the result of contamination of product from vapors associated with paint thinner used in repair of the manufacturing room.
http://example.org/fda/5975914469440740456,hasRecallReason,Lack of Assurance of Sterility: the manufacturing firm had microbial recoveries during environmental monitoring in aseptic areas of manufacturing.
http://example.org/fda/2464494917872510782,hasRecallReason,Lack of Assurance of Sterility
http://example.org/fda/3102873805890494037,hasRecallReason,Marketed Without an Approved NDA/ANDA: The products are unapproved drugs
http://example.org/fda/4525642031335618254,hasRecallType,Class I
http://example.org/fda/7716552703488206757,hasRecallReason,Presence of Particulate Matter: Crystalline particles were noticed by manufacturer at the 24 month clarity testing.
http://example.org/fda/6591725625998264168,hasRecallType,Class II
http://example.org/fda/4344357535919148593,hasRecallType,Class II
http://example.org/fda/6457283958782729097,hasRecallType,Class I
http://example.org/fda/2845753967457132962,hasRecallType,Class II
http://example.org/fda/2431059756439988228,hasRecallReason,Temperature Abuse
http://example.org/fda/4557493502924079406,hasRecallType,Class I
http://example.org/fda/9200830486754588992,hasRecallType,Class II
http://example.org/fda/6730607084477073492,hasRecallType,Class II
http://example.org/fda/6995190908853573836,hasRecallReason,"Marketed Without An Approved NDA/ANDA: The product contains undeclared sibutramine and phenolphthalein. Marketed Without An Approved NDA/ANDA: The product contains undeclared sibutramine and phenolphthalein. Sibutramine and phenolphthalein are not currently marketed in the United States, making this product an unapproved new drug."
http://example.org/fda/8548358030071668990,hasRecallReason,Lack of assurance of sterility:
http://example.org/fda/6722964123789133386,hasRecallReason,Lack of Assurance Sterility: Firm is recalling various drug products due to a non-approved method of sterilization.
http://example.org/fda/1768054811115445307,hasRecallType,Class II
http://example.org/fda/3511907476530417020,hasRecallReason,Presence of Particulate matter. Recall due to presence of unknown particulate matter.
http://example.org/fda/8724357199806671045,hasRecallType,Class II
http://example.org/fda/7889868166062486230,hasRecallType,Class II
http://example.org/fda/952546189032429376,hasRecallReason,"Microbial Contamination of Non-Sterile Product.Product is being recalled because at labeled storage conditions of 30*C/75% Relative Humidity, growth of Aspergillus penicillioides, a type of fungus, resulted in a breach of the package integrity."
http://example.org/fda/1492905594506216748,hasRecallReason,CGMP Deviations: product held outside appropriate storage temperature conditions.
http://example.org/fda/4196377834157244226,hasRecallType,Class II
http://example.org/fda/3856186205927465774,hasRecallType,Class II
http://example.org/fda/1443857192782330487,hasRecallType,Class II
http://example.org/fda/2987126102226857030,hasRecallReason,"Microbial Contamination of Non Sterile Products; Products contaminated with microoganisms, including but not limited to Staphylococcus saprophyticus and Burkholderia cepacia"
http://example.org/fda/5405211768256732780,hasRecallReason,Penicillin Cross Contamination: potentially contaminated with penicillin
http://example.org/fda/7217672023295826542,hasRecallReason,CGMP Deviations: presence of N-Nitroso Atomoxetine Impurity above the FDA recommended limit.
http://example.org/fda/5638311776022982389,hasRecallType,Class II
http://example.org/fda/6058470966368382925,hasRecallType,Class II
http://example.org/fda/3882588970850523105,hasRecallReason,Failed Impurities/Degradation Specifications: failed impurities for Sulphoxide and Impurity A.
http://example.org/fda/5281144068125841438,hasRecallType,Class III
http://example.org/fda/7913856060397561225,hasRecallType,Class II
http://example.org/fda/1956654487315858252,hasRecallType,Class I
http://example.org/fda/651690536257417662,hasRecallType,Class II
http://example.org/fda/6202238176598944412,hasRecallType,Class II
http://example.org/fda/231247494406237959,hasRecallReason,The firm received seven reports of adverse reactions in the form of skin abscesses potentially linked to compounded preservative-free methylprednisolone 80mg/ml 10 ml vials.
http://example.org/fda/2074380231606225639,hasRecallType,Class II
http://example.org/fda/5297499532472708739,hasRecallType,Class III
http://example.org/fda/4361845737108872835,hasRecallType,Class II
http://example.org/fda/3312745246094232764,hasRecallType,Class II
http://example.org/fda/1528684812105043862,hasRecallType,Class II
http://example.org/fda/807125466588240142,hasRecallType,Class II
http://example.org/fda/5528307156123729586,hasRecallReason,Lack of Assurance of Sterility
http://example.org/fda/4741555718588280467,hasRecallType,Class I
http://example.org/fda/2187329978880623526,hasRecallReason,Cross Contamination With Other Products: Oral care solutions were manufactured by a third party supplier on equipment shared with non-pharmaceutical products
http://example.org/fda/718695925851371717,hasRecallType,Class II
http://example.org/fda/8514789466782407636,hasRecallType,Class II
http://example.org/fda/3542734398608041525,hasRecallReason,Lack of Assurance of Sterility: There are also CGMP Deviations.
http://example.org/fda/4405922135090031232,hasRecallReason,CGMP Deviations
http://example.org/fda/6028148081480805065,hasRecallReason,Lack of Assurance of Sterility; FDA inspection identified GMP violations potentially impacting product quality and sterility
http://example.org/fda/1753287250592091855,hasRecallType,Class II
http://example.org/fda/1845224832799557540,hasRecallType,Class II
http://example.org/fda/8988147719620079138,hasRecallType,Class III
http://example.org/fda/7235941287482762198,hasRecallType,Class II
http://example.org/fda/1249042915159075060,hasRecallReason,Lack of Assurance of Sterility: Sterility of product is not assured.
http://example.org/fda/179676865222124442,hasRecallType,Class II
http://example.org/fda/77044880742775769,hasRecallType,Class II
http://example.org/fda/5102565904391154117,hasRecallType,Class I
http://example.org/fda/3736690743238649517,hasRecallReason,Penicillin Cross Contamination: All lots of all products repackaged and distributed between 01/05/12 and 02/12/15 are being recalled because they were repackaged in a facility with penicillin products without adequate separation which could introduce the potential for cross contamination with penicillin.
http://example.org/fda/6674583111647009641,hasRecallReason,CGMP deviations
http://example.org/fda/2395250721566481373,hasRecallType,Class III
http://example.org/fda/3267497971674868587,hasRecallType,Class III
http://example.org/fda/7926081000775741449,hasRecallType,Class II
http://example.org/fda/535500938967534586,hasRecallType,Class I
http://example.org/fda/6942689762027432163,hasRecallType,Class II
http://example.org/fda/932411233529475539,hasRecallReason,Lack of Assurance of Sterility: Franck's Lab Inc. initiated a recall of all Sterile Human Drugs distributed between 11/21/2011 and 05/21/2012 because FDA environmental sampling revealed the presence of microorganisms and fungal growth in the clean room where sterile products were prepared.
http://example.org/fda/7905768304453022604,hasRecallType,Class II
http://example.org/fda/2489972811354781569,hasRecallReason,CGMP Deviations: Products are underdosed or have an incorrect dosage regime.
http://example.org/fda/5802790398249100682,hasRecallType,Class II
http://example.org/fda/3947927082058403907,hasRecallType,Class II
http://example.org/fda/7189870077174860209,hasRecallReason,cGMP Deviations for the manufacturing Firm (Accord Healthcare) after their inspection.
http://example.org/fda/5811982256078118373,hasRecallReason,Lack of sterility assurance.
http://example.org/fda/86570348399702649,hasRecallReason,Lack of Assurance of Sterility; All lots of sterile products compounded by the pharmacy within expiry are subject to this recall. This recall is initiated due to concerns associated with quality control procedures observed during a recent FDA inspection.
http://example.org/fda/1157429423483586760,hasRecallType,Class II
http://example.org/fda/6288127283011466454,hasRecallReason,Non-Sterility
http://example.org/fda/2248421706548036,hasRecallType,Class II
http://example.org/fda/5381334668396065514,hasRecallType,Class II
http://example.org/fda/6220027198663437853,hasRecallReason,Failed Dissolution Specifications: Nitrofurantoin Capsules recalled due to dissolution failure at 0-time of the repackaged lot. Drug release results were above specification at 0-time.
http://example.org/fda/3486415720845499945,hasRecallType,Class II
http://example.org/fda/2023096200388967778,hasRecallReason,CGMP deviations- Lack of Quality Assurance
http://example.org/fda/1928468155405670886,hasRecallReason,Testing of Fexofenadine HCl and Pseudoephedrine Failed Impurities/Degradation Specifications: elevated substance results that were reported above or near the specification limit
http://example.org/fda/1201385077615987523,hasRecallReason,Lack of Assurance of Sterility
http://example.org/fda/2600722204916718453,hasRecallReason,The firm received seven reports of adverse reactions in the form of skin abscesses potentially linked to compounded preservative-free methylprednisolone 80mg/ml 10 ml vials.
http://example.org/fda/2889474973979051573,hasRecallReason,CGMP deviations
http://example.org/fda/150529202784823430,hasRecallReason,CGMP Deviations: manufactured under practices which may result in assay or content uniformity failures.
http://example.org/fda/1862834053316787291,hasRecallType,Class III
http://example.org/fda/4873357824879196798,hasRecallType,Class II
http://example.org/fda/4405402144467774050,hasRecallReason,Lack of Assurance of Sterility: Process deficiencies were observed in the sterile ophthalmic and injectable products that could have compromised the sterility of the product.
http://example.org/fda/1028362029688879018,hasRecallReason,"Labeling: Label Mix-Up: Some cartons of AHP Ibuprofen Tablets, USP, 600mg, lot #142588 that contain blister cards filled with Ibuprofen tablets, 600mg drug product, were found to be mis-labeled  with blister card print identifying the product as AHP Oxcarbazepine Tablets, 300mg, lot #142544"
http://example.org/fda/145233224761598598,hasRecallType,Class II
http://example.org/fda/6925917211625221911,hasRecallType,Class I
http://example.org/fda/3378896524201809710,hasRecallType,Class II
http://example.org/fda/2578826859860512707,hasRecallType,Class II
http://example.org/fda/6288127283011466454,hasRecallType,Class I
http://example.org/fda/8510928336444912208,hasRecallReason,"Labeling -label error on declared strength: unopened, sealed bottle of Terazosin Hydrochloride (HCl) 10mg Capsules contained Terazosin HCl 5 mg Capsules"
http://example.org/fda/1121034210945637569,hasRecallReason,CGMP Deviations: Products not manufactured under current good manufacturing practices.
http://example.org/fda/8130262607902054935,hasRecallType,Class II
http://example.org/fda/1157758995313714041,hasRecallType,Class II
http://example.org/fda/6856369821881458342,hasRecallType,Class II
http://example.org/fda/7786460883981253678,hasRecallReason,Lack of Assurance of Sterility; container closure issues with the bulk batch.
http://example.org/fda/8912586762256390053,hasRecallType,Class II
http://example.org/fda/7114421300658289619,hasRecallReason,Out of Specification for active ingredient. Violative grade of propylene glycol used during the manufacturing process.
http://example.org/fda/1157429423483586760,hasRecallReason,Lack of Assurance of Sterility
http://example.org/fda/1174615022801221486,hasRecallType,Class II
http://example.org/fda/407320578040319787,hasRecallType,Class I
http://example.org/fda/4245305720532755595,hasRecallReason,Subpotent Drug
http://example.org/fda/7980330501869601697,hasRecallType,Class II
http://example.org/fda/6710458307588433985,hasRecallReason,Lack of assurance of sterility. Validation data for decontamination cycles is lacking.
http://example.org/fda/5892559675301438459,hasRecallReason,CGMP Deviations: Products are underdosed or have an incorrect dosage regime.
http://example.org/fda/7162405059949436568,hasRecallType,Class II
http://example.org/fda/7905768304453022604,hasRecallReason,CGMP Deviations: Presence of N-nitroso-duloxetine impurity above the recommended interim limit
http://example.org/fda/3961392900059836966,hasRecallReason,Microbial contamination of non-sterile product.
http://example.org/fda/418929400566429379,hasRecallType,Class II
http://example.org/fda/9153031696169683805,hasRecallType,Class III
http://example.org/fda/4859326836639100431,hasRecallType,Class II
http://example.org/fda/6658360316564555471,hasRecallType,Class II
http://example.org/fda/868715377019234251,hasRecallType,Class II
http://example.org/fda/4147125082307404670,hasRecallReason,CGMP Deviations: Products are underdosed or have an incorrect dosage regime.
http://example.org/fda/4175415675100594567,hasRecallReason,"Lack of Assurance of Sterility: Martin Avenue Pharmacy, Inc. is conducting a voluntary recall of all compounded sterile preparations within expiry. The recall is being initiated in connection with a recent FDA inspection due to observations associated with certain quality control procedures that present a risk to sterility assurance."
http://example.org/fda/6780050984056098725,hasRecallType,Class II
http://example.org/fda/8201538308609663806,hasRecallType,Class II
http://example.org/fda/8477653267908515993,hasRecallType,Class II
http://example.org/fda/8226254148337096749,hasRecallType,Class II
http://example.org/fda/7292430894180563394,hasRecallType,Class II
http://example.org/fda/6358868119992887589,hasRecallType,Class II
http://example.org/fda/660513952962568350,hasRecallType,Class II
http://example.org/fda/7911913443890490842,hasRecallType,Class II
http://example.org/fda/8934674337478009664,hasRecallReason,"Marketed Without An Approved NDA/ANDA: Flawless Beauty, LLC is voluntarily recalling all lots of different products sold individually or as part of multi-unit kits in accordance with Consent Decree of Permanent Injunction ordered by the United States District Court due to misbranding and unapproved new drugs pursuant to the FD&C Act."
http://example.org/fda/2513186892123918753,hasRecallReason,Failed Dissolution Specifications: Out-of-specification results for dissolution (above specification)
http://example.org/fda/8862034963755189664,hasRecallReason,"Labeling: Label Mixup: SILDENAFIL CITRATE, Tablet, 25 mg may have potentially been mislabeled as the following drug:  PHENobarbital/ HYOSCYAMINE/ ATROPINE/ SCOPOLAMINE, Tablet, 16.2 mg/0.1037 mg/0.0194 mg/0.0065 mg, NDC 66213042510, Pedigree: W003640, EXP: 6/25/2014."
http://example.org/fda/8911855202833566284,hasRecallType,Class II
http://example.org/fda/9154079486449725307,hasRecallType,Class I
http://example.org/fda/5385648701018475899,hasRecallType,Class II
http://example.org/fda/7437952646629275180,hasRecallReason,Labeling: Incorrect or Missing Lot and/or Exp Date. The lot number and/or expiration date may be illegible.
http://example.org/fda/7195649527623796544,hasRecallReason,cGMP deviations: Temperature abuse
http://example.org/fda/551409117624238169,hasRecallReason,Lack of assurance of sterility: customer complaints received for the presence of leaks.
http://example.org/fda/7058022417693223705,hasRecallType,Class I
http://example.org/fda/5151907207797773605,hasRecallType,Class II
http://example.org/fda/6872208455703033911,hasRecallReason,Microbial contamination of Non-Sterile Products
http://example.org/fda/5481585765602254140,hasRecallReason,Subpotent Drug: FDA analysis has revealed some bottles of these products were sub potent for ethanol.
http://example.org/fda/4187600106713579905,hasRecallReason,"Marketed without an Approved NDA/ANDA: FDA analysis found this product to contain undeclared Tadalafil, an FDA approved drug for the treatment of erectile dysfunction."
http://example.org/fda/8969930053822693516,hasRecallType,Class II
http://example.org/fda/2115013303101624095,hasRecallType,Class II
http://example.org/fda/6204783284194343752,hasRecallReason,Lack of Assurance of Sterility: Franck's Lab Inc. initiated a recall of all Sterile Human Drugs distributed between 11/21/2011 and 05/21/2012. FDA environmental sampling revealed the presence of microorganisms and fungal growth in the clean room where sterile products were prepared.
http://example.org/fda/3292556835417591229,hasRecallType,Class I
http://example.org/fda/7151347861633822814,hasRecallReason,"Lack of Assurance of Sterility:All sterile products compounded, repackaged, and distributed by this  compounding pharmacy due to lack of sterility assurance and concerns associated with the quality control processes."
http://example.org/fda/4293490703889273532,hasRecallReason,Lack of Assurance of Sterility: All unexpired sterile compounded human and veterinary products are being recalled because they were compounded in the same environment and under the same practices as another product found to be non-sterile and therefore sterility cannot be assured.
http://example.org/fda/2618641840314422808,hasRecallReason,Lack of Sterility Assurance: All lots of sterile products compounded by the pharmacy that are not expired due to concerns associated with quality control procedures that present a potential risk to sterility assurance that were observed during a recent FDA inspection.
http://example.org/fda/4025920211987324500,hasRecallReason,Recalled products were made using an active ingredient that was recalled by a supplier due to penicillin cross contamination.
http://example.org/fda/5611410291934059589,hasRecallReason,"Stability data does not support expiry: Shelf-life of the impacted lots of BD ChloraPrep"" Clear 1 mL Applicator cannot be substantiated beyond 12-months although labeled with 36-month expiry. Stability studies indicate that the impacted lots, if stored at 30¿C/75% relative humidity continuously beyond 12 months, may exhibit growth of Aspergillus penicillioides."
http://example.org/fda/8249937228450435289,hasRecallType,Class II
http://example.org/fda/6067345253356013953,hasRecallType,Class III
http://example.org/fda/5512224436346802251,hasRecallType,Class III
http://example.org/fda/8599333852752991943,hasRecallType,Class II
http://example.org/fda/6207215825000821222,hasRecallType,Class II
http://example.org/fda/786799191513177424,hasRecallType,Class II
http://example.org/fda/1475393452617802729,hasRecallType,Class I
http://example.org/fda/8875823208839809553,hasRecallReason,Lack of Sterility Assurance: All lots of sterile products compounded by the pharmacy that are not expired due to concerns associated with quality control procedures that present a potential risk to sterility assurance that were observed during a recent FDA inspection.
http://example.org/fda/1830341716058408055,hasRecallType,Class II
http://example.org/fda/1096445014040072361,hasRecallType,Class II
http://example.org/fda/349952965678531528,hasRecallType,Class I
http://example.org/fda/6253449738224550884,hasRecallReason,Marketed Without an Approved NDA/ANDA: Product labeled to contain methanol making it an unapproved new drug and contains methanol
http://example.org/fda/1319932464411040860,hasRecallReason,Labeling: Incorrect or missing package insert:  the affected product was packaged with an out-of-date package insert (PI) dated February 2014.
http://example.org/fda/6682384559030334160,hasRecallType,Class II
http://example.org/fda/3788392631936515869,hasRecallType,Class III
http://example.org/fda/6566674024284106046,hasRecallType,Class II
http://example.org/fda/3300757442547937559,hasRecallReason,Microbial contamination
http://example.org/fda/4975216298174330233,hasRecallType,Class II
http://example.org/fda/7579662338017367939,hasRecallType,Class II
http://example.org/fda/8647596829105739892,hasRecallType,Class II
http://example.org/fda/6999866521459425431,hasRecallReason,Lack of Assurance of Sterility: after an FDA inspection called into question the sterility of the products intended to be sterile.
http://example.org/fda/6135055023904337178,hasRecallType,Class II
http://example.org/fda/2248661098883559703,hasRecallReason,CGMP Deviations:  lots and products of hand sanitizer are being recalled because they were manufactured under the same conditions as the product lot found to contain methanol.
http://example.org/fda/1056908010275815781,hasRecallType,Class II
http://example.org/fda/1978923297206119444,hasRecallReason,Marketed without an approved NDA/ANDA: FDA analysis found products to be tainted with undeclared acetaminophen and sildenafil.
http://example.org/fda/3421464731706914491,hasRecallType,Class II
http://example.org/fda/462513346638658439,hasRecallType,Class II
http://example.org/fda/5417664679205241391,hasRecallType,Class I
http://example.org/fda/1102023555993887318,hasRecallReason,CGMP Deviations: Carcinogen impurity detected in API used to manufacture drug product.
http://example.org/fda/1818728301497308087,hasRecallReason,Presence of Foreign Substance: Belladonna Alkaloids with Phenobarbital Tablets with black specks comprised of degraded organic material on tablets.
http://example.org/fda/8864217284548117099,hasRecallType,Class II
http://example.org/fda/4841523879702864745,hasRecallReason,Lack of Assurance of Sterility: after an FDA inspection called into question the sterility of the products intended to be sterile.
http://example.org/fda/7235941287482762198,hasRecallReason,Lack of Assurance of Sterility: Sterility of product is not assured.
http://example.org/fda/4494449904627573605,hasRecallReason,Lack of Assurance of Sterility: leaking bags
http://example.org/fda/7943436457673312877,hasRecallReason,Penicillin Cross Contamination: All lots of all products repackaged and distributed between 01/05/12 and 02/12/15 are being recalled because they were repackaged in a facility with penicillin products without adequate separation which could introduce the potential for cross contamination with penicillin.
http://example.org/fda/51086985408065330,hasRecallType,Class I
http://example.org/fda/7500316074286683933,hasRecallReason,Lack of Assurance of Sterility
http://example.org/fda/6650164684303736014,hasRecallType,Class II
http://example.org/fda/4589070736164723439,hasRecallType,Class II
http://example.org/fda/5465395455832276156,hasRecallReason,Presence of Foreign Substance: Fragments of wood found when the product was extruded onto a toothbrush.
http://example.org/fda/6804026157138322436,hasRecallReason,"Lack of Assurance of Sterility: Martin Avenue Pharmacy, Inc. is conducting a voluntary recall of all compounded sterile preparations within expiry. The recall is being initiated in connection with a recent FDA inspection due to observations associated with certain quality control procedures that present a risk to sterility assurance."
http://example.org/fda/6722964123789133386,hasRecallType,Class II
http://example.org/fda/2593560516793204124,hasRecallReason,Lack of Assurance of Sterility: FDA inspection findings resulted in concerns regarding quality control processes
http://example.org/fda/1911328013464567806,hasRecallReason,"Marketed Without An Approved NDA/ANDA: FDA analysis found the product to contain undeclared sildenafil, an ingredient found in FDA approved products for the treatment of male sexual enhancement, making this an unapproved drug."
http://example.org/fda/1375692992969000735,hasRecallType,Class I
http://example.org/fda/2550754045069763297,hasRecallType,Class II
http://example.org/fda/2987126102226857030,hasRecallType,Class I
http://example.org/fda/3414762844157630710,hasRecallReason,Lack of Assurance of Sterility; medication was sterilized with a recalled filter
http://example.org/fda/6507497283764887805,hasRecallType,Class II
http://example.org/fda/791843767175721890,hasRecallReason,Lack of Assurance of Sterility
http://example.org/fda/7438527658399186670,hasRecallReason,Subpotent Drug
http://example.org/fda/3238216632870403251,hasRecallReason,Lack of Assurance of Sterility: FDA inspection findings resulted in concerns regarding quality control processes.
http://example.org/fda/2290531880430569568,hasRecallType,Class II
http://example.org/fda/3202925646239676460,hasRecallType,Class II
http://example.org/fda/2447020681124857802,hasRecallType,Class II
http://example.org/fda/7438913159857266858,hasRecallReason,Lack of Assurance of Sterility
http://example.org/fda/2145718339072524723,hasRecallReason,Lack of assurance of sterility.
